x_init,cost
-0.8434766126807962,-18.955065830581425
-0.02011781619693176,-30.179255568017677
0.05157095703129988,-30.176534079782012
0.33219284370411817,-29.212792461998056
-0.3042562395994912,-29.14784027751641
1.887373924963371,-77.91182625829451
-0.5882433108196103,-25.086464453910068
-0.9425141931591468,-85.79357212120041
-1.5776790167259103,-119.89336051971982
0.367204991938368,-28.933471908484307
1.3425893807626688,-80.0053445507349
-2.0737121205814413,-115.845576437809
-1.0417028407338818,-92.69315543740221
1.141492931740605,-74.25669362195812
0.4720562019233707,-27.846971803452305
0.03302832719597104,-30.184384494124973
0.5803350849114888,-26.353710963933334
1.2456336999137672,-77.60094485176134
0.3540839555196542,-29.04348418294651
1.7865922354166215,-81.45383897749572
0.0768742319729907,-30.157928112155695
-0.0334825989711276,-30.171458052264622
1.837063982529111,-80.09275777916139
0.11028052478766481,-30.11973066749468
-1.0425797723691568,-92.75372140972819
0.2871088823557746,-29.511318206749568
-0.07307474645133993,-30.132979987165445
-1.4351593221210568,-115.38512979747729
1.3238299875531805,-79.60505016199846
-0.6148094901029819,-24.5341704386343
-0.08505418889518657,-30.116827261920733
-1.723572281729759,-121.96926994612573
-0.016969737327630963,-30.180710560157788
-1.1579652215624947,-100.48041745344882
-2.059429739528531,-116.78731158874555
-1.3827284097026409,-113.13714858040792
-1.975743224757496,-120.44003695630468
1.368596231404077,-80.52263923227113
0.0072064281019503795,-30.187041623294483
-0.2897957431351075,-29.260801076223384
-0.917477521886954,-84.0444786603835
1.2210148173423927,-76.88294775694362
0.8476171876522121,-62.334658495452565
1.7844977090039973,-81.49686652357232
-0.47096123734794504,-27.190066374912
-0.4088384556952309,-28.063029918112427
1.8753376447708776,-78.52339841060721
-0.74391686295747,-21.514831480044567
-0.23860434324800472,-29.6017609262242
1.7822802533851618,-81.54133850972369
1.2057345922176692,-76.41478206059179
-1.4173700018760966,-114.65437687840365
0.23720528182305234,-29.769338149997363
-0.4838535816030409,-26.987634924863556
-1.0360455452656525,-92.3023237619488
0.9479784310049046,-66.62252507321428
1.0092976278241172,-69.18680673374509
-1.2227427335140635,-104.52546179398331
1.8584640593423982,-79.28314328929847
1.4557259737120951,-81.8242005441285
-2.093521429279266,-114.35832264470368
-1.762951683400244,-122.17517703437693
1.3166414146748244,-79.44481904543547
-1.3995034736516527,-113.89230067896568
1.3950992385861598,-80.99401003042033
-1.6612700238516267,-121.37277246348981
0.7362881748759484,-23.729347409173002
0.3316958801420573,-29.216422260490155
0.620762059732404,-25.71447661016037
-0.31127686861734816,-29.089874131610433
-0.7159249461267867,-22.20833627930862
0.2136803660743607,-29.86326348506793
-2.142836914281676,-109.60702003172544
1.2805451079157617,-78.55912736941873
-0.5509383961379426,-25.819040502356675
-0.5113724096180945,-26.533099970992446
-0.44178337588459393,-27.622127715702305
1.834879875683356,-80.166195822979
-1.7225493030398162,-121.96259364269821
-1.2322068502521082,-105.09370876525008
0.7338125870653531,-23.773288473570094
-0.748525804439909,-21.39895429016023
-0.0032785552484408953,-30.185347149289992
1.6129568759770239,-82.72519962686691
-1.2790962723620847,-107.82504757566767
1.0637920598281485,-71.36016917454096
0.9463042220326954,-66.55173797570231
-0.134247585946913,-30.021597368853644
-0.47411373395613765,-27.1411953986272
1.2737029628137218,-78.37809728157013
-1.746820539144033,-122.10340745171543
-1.9296893154428627,-121.46035182356495
-0.9668907475314339,-87.50561157789743
0.887460291075568,-64.05203173490813
0.01630331723946643,-30.187211192181127
0.2872327089508002,-29.510579930736835
1.2466634168514052,-77.63031503715273
-0.21893027146496058,-29.707447051624843
0.5007117662509546,-27.4851197160665
0.7895799589083308,-22.776133760838842
-2.0873819416876906,-114.84248271487239
1.6786524073970233,-82.62950224442
0.13738955378299567,-30.076993237385945
-1.9389304917872006,-121.3010758765464
0.5948204573160929,-26.12855969929475
0.6335721477319862,-25.50559424341208
-0.05854253189012626,-30.14976913138267
0.9718115560739342,-67.62899672391164
0.4723532610385437,-27.843353776133846
-2.056170608198201,-116.98751606270848
0.5624144182295923,-26.624964190529173
1.9857881237078692,-70.25425332483117
1.589026077996981,-82.6846418765962
-1.1513946656441902,-100.0534624805676
-0.5566098695826514,-25.711121835511708
-1.5069702709964128,-117.96927436212745
-1.1028976525718377,-96.86225825660753
1.9730148965850898,-71.5674092261689
1.9813737913686893,-70.7203256318518
-0.00951660942882615,-30.183575479976398
-0.7979858867955842,-20.136339841247143
-0.966574642998101,-87.48341994094446
1.9478101682385995,-73.85244550923603
-0.2366093338094113,-29.613133383213903
1.2480209636001667,-77.66894588567538
1.3332951616225293,-79.8095449833836
0.10900177668886579,-30.12147245170308
1.4549113056625234,-81.8148365493856
0.7082383847715663,-24.224772374615444
1.256533424696507,-77.90873794835088
0.9809562598917196,-68.01312954882432
1.3707222782920767,-80.56269445722873
-1.3924638229562787,-113.58021321192261
1.0588063778720689,-71.1639277280571
1.1508761795549196,-74.58579077761466
-1.8929376875985373,-121.9068540424685
0.6229419861973948,-25.679146452552327
0.1919907511160308,-29.938205556776342
-1.9130857343546572,-121.6936756171664
0.3346399570043115,-29.19477797003137
-0.5148543355480455,-26.473141306131776
-0.5541601524954827,-25.75789663119527
-1.7093793689090435,-121.8712118142614
0.4247202038352045,-28.38315274273807
0.865266653441763,-63.094309417456856
-0.9208454389605567,-84.2786458905591
1.9277945772597782,-75.39641214950842
1.7532110507561809,-82.02599248037716
-0.9015063199525593,-82.93917776369094
-2.0835261279881125,-115.13577478417787
0.49203419826508954,-27.59733788152088
0.20343991794561722,-29.899995677918103
-2.0370961571179125,-118.05428501461483
-1.140191327539545,-99.32123121264033
1.7731622812618428,-81.71272616130537
1.596411386270066,-82.70088621993533
1.327589712066486,-79.6868625473281
-1.5991545103578617,-120.35320049044482
-0.4653617919861548,-27.27584532479225
-1.0144268245166312,-90.80999355420325
-2.0952796121843735,-114.21573867744362
-0.28944767970690477,-29.263430659340916
0.4468817951537578,-28.142479995266804
1.5767728603932172,-82.65081030977943
1.3598326734571868,-80.35378771667389
0.3624669159605056,-28.973913356547925
-1.0546364753681168,-93.58545551772903
0.5488478518994913,-26.82423081345475
0.8684574703871792,-63.232005553092826
-0.3023334783167777,-29.163319752010878
-0.27984299023882464,-29.33434839390009
1.3370182194655276,-79.88860045210282
0.6390932860924297,-25.41436326279973
0.874043161604138,-63.473140425198515
1.4786308267959458,-82.06783140916518
1.5938243650252084,-82.69556191678129
1.7195465431896886,-82.38184774253801
-0.4034894390580126,-28.12963245613398
-0.025076774433531845,-30.17666845071287
-2.0884736684431187,-114.75793861120538
-1.4714028328097526,-116.77430705243789
-1.9960306932211795,-119.79728054248994
-0.33631286939013316,-28.86499759635531
1.6682704575649785,-82.66751400376545
0.08513674469821808,-30.149908022242393
1.6623651952015424,-82.68500704743334
1.3641356368081259,-80.43743380299117
1.9655221025845515,-72.28816497109959
-1.193432166594953,-102.73783018131961
-1.954235922626079,-120.98845646498381
-1.9977462503906807,-119.73704305414151
1.2020937267440357,-76.30003765350935
-1.6089661567436917,-120.53939403050528
-0.20307672255981668,-29.782023900358183
0.19340230783683676,-29.93365993674434
0.865711750881065,-63.11351343765347
0.7289099519952966,-23.860110821516347
-0.8544467283690347,-18.668639907791515
-2.162304707246102,-107.23725481901275
-1.694020890213875,-121.74468883715969
-0.48825771248979866,-26.91695039707392
-2.071748540120739,-115.98137647236223
1.1149064858383908,-73.30716693460022
1.8308488349943826,-80.29742268486949
0.674283119293964,-24.817698537072992
0.7418695286809021,-23.630062126384935
-1.318993783527278,-109.98018600641565
1.4874243130563949,-82.15050212938696
1.6516965006942934,-82.7093239590054
1.223297121836552,-76.95087846725372
0.397198374249764,-28.65958569036231
0.7357067098067311,-23.7396739288709
-0.8900837861261128,-17.742748357365247
1.2962918199275997,-78.9608536219178
-0.9986465060684611,-89.72265007966125
-2.1797439767428566,-104.85075672176448
0.7789764502101413,-22.965875096408972
1.2107762299466445,-76.57171585091544
0.8290602960403146,-61.54298247612568
0.8737747406796323,-63.461551715963246
-0.8228097275686308,-19.493922849603283
-0.9040959466941938,-83.11836659267043
1.1945032003502072,-76.05722392338828
-0.9401744101074045,-85.62946641758715
-0.3267407688460613,-28.954286107979023
0.14272064646195082,-30.066706473392657
-1.038531989874004,-92.47411561052576
-2.1165575740358884,-112.34575342726329
1.8095825011217341,-80.91396780120306
1.5899164739809781,-82.68676965293177
0.4401958097745755,-28.217089773273536
-1.0678752699514251,-94.49501575182803
-2.1140419927037732,-112.58162945999096
-1.7621349161863398,-122.17199158062665
1.5502244829937832,-82.55047324599346
0.3920953588499194,-28.708287860702324
1.9401427948738075,-74.4710827408716
-0.9842212918927449,-88.71946524641763
-0.4445189478071738,-27.58322305526253
1.7305524751813253,-82.28604532283848
0.1885030316879721,-29.949235873640294
-1.4131607891155005,-114.47760031948302
0.7239414861535707,-23.9478527233354
1.7719438244887686,-81.73425391724594
-2.131978463906947,-110.80063393779847
-0.6344714262640325,-24.10730437555836
-0.5526315813811205,-25.786959559613166
-0.7996147420319968,-20.09440472032522
0.6967548515265514,-24.426518926306
-2.160227997171586,-107.50453627037456
0.5363116460337505,-27.00319506115407
1.4908731792599026,-82.18114891537752
0.9022917409057092,-64.68932214904021
-0.727433410315472,-21.925538952274582
-0.022253490854961644,-30.178185649160977
0.6349008316471099,-25.483707572616964
0.43008739885437297,-28.326617754721347
1.7463630737499511,-82.11491892803075
1.7510615642186895,-82.05489740490545
-1.5712384670861623,-119.74245923495695
-2.099266489156295,-113.88583968900456
-0.28065244788971233,-29.32849477847314
-1.5995120110306704,-120.36025705158333
0.5494083415323661,-26.816110120225524
1.097441969105132,-72.65867577695026
1.0533025658395836,-70.94650273268346
-1.6099607690569204,-120.55753963741826
0.483277509366435,-27.7083033712123
1.485277851251639,-82.13091578824921
-0.6039016535243831,-24.764262149601738
0.05407816521566566,-30.175094931227488
-0.6164413379263152,-24.499321745353438
0.055279844093803376,-30.174373437218982
-1.731442681396463,-122.01851482997178
-0.14116610384438832,-30.003174927802696
0.20592748597250576,-29.891292731513328
-1.092304234384172,-96.15420602328003
1.488824213035869,-82.16306510144082
-0.7531063902779218,-21.28339327012661
-1.4673968040623526,-116.6283814541523
-1.391257919481462,-113.52603678530302
-1.6541327317612011,-121.27501619845219
-1.9991845280763563,-119.6858145271995
1.5657348193997445,-82.6133880929737
1.2300882975879004,-77.15095181897698
1.210992149682292,-76.5783845401497
0.8153303233234914,-60.96204473814877
0.8744941026036859,-63.49260913187146
0.6393468559056763,-25.410155576727394
1.0027543445243188,-68.918783276779
-1.8945439434494626,-121.89186392483151
-0.915284271063389,-83.89222497004263
-1.2907823998362176,-108.47516043866612
-0.21869492430062776,-29.7086236672049
1.9988316563249011,-68.79925226212275
0.9178400579443751,-65.35125128010827
-0.6866875759034585,-22.910236721972595
-1.8123817484258817,-122.26857798291651
1.018577593150527,-69.56299221868343
0.3455942151391156,-29.111302875625736
-0.18827179154442675,-29.844000163809255
1.254200461441823,-77.8434517216992
0.3824194190281709,-28.798309578719564
-0.20603643286007056,-29.76882543336802
0.450884686193628,-28.09700917007141
0.2655745989783638,-29.632489897850963
1.3118966569240573,-79.33585850262033
1.0864499940826224,-72.24050477379178
-1.3844268796076258,-113.21536388610187
-1.0860057178374674,-95.72952795705511
0.14384865437286054,-30.064437354022637
-0.042037617009280215,-30.165089635224955
0.7480529595376422,-23.519765673660192
1.355200485937356,-80.26220955864885
0.4208730265492564,-28.423132969458827
-1.1401843945870211,-99.32077668956617
1.0715988996038317,-71.66583370859041
0.7869225275847693,-22.823635443692478
-1.2752081653387455,-107.6055229295789
-0.36973080955824056,-28.522256122610926
-2.0162036415499434,-119.02719065150994
1.9417123971145571,-74.34723949196409
0.013344791798119537,-30.18728838589993
-1.1475684437051736,-99.80393284088169
-1.8128708583974444,-122.26844340180473
0.7740741200004337,-23.053731407894077
1.6173279580867885,-82.72869295732072
1.8858708805659647,-77.99147278130464
-1.8688013130166274,-122.09270301130147
0.8883555111983386,-64.09060324324213
0.3606566391320052,-28.989152782463567
-0.04730297849735976,-30.160635958963642
-1.5432030570861415,-119.02381631288682
-0.5296640944141853,-26.21173917726203
1.1076628393785861,-73.04082192126768
0.39128054634922105,-28.71598682009298
-0.3031129884645174,-29.15706478161392
0.8194230175168089,-61.13548614510609
-2.0816752555061866,-115.27364608707342
-0.7805337832252939,-20.584792392562115
-1.1775697591214027,-101.73970801815966
-1.158259979503334,-100.49952085280653
-1.7442694021896905,-122.09040014282039
0.030563258581468578,-30.18505564697753
-0.2074852042691666,-29.762243208081767
-1.6028934256382414,-120.42598170851652
-1.2698476847839983,-107.3004395016323
-0.7120087204604082,-22.303737175741155
-1.343640708092511,-111.24511434003747
1.733391313491473,-82.25873431997624
-0.44467527527017303,-27.580989515794435
1.9368331342064886,-74.72755661724864
-1.2594859763985,-106.7033785287458
-0.9092212085651872,-83.47240881465284
0.899553771316127,-64.57201043871733
-0.1857881955204732,-29.85384109103054
1.704342124626487,-82.49312209022966
1.1090087999825475,-73.09060885432278
0.9461309698585234,-66.5444131694881
0.6740441028219952,-24.82182511858559
-0.30434811076036694,-29.147096380215128
-0.5791699118986127,-25.26938434676443
1.6464141150614764,-82.7180062832149
0.9280106018149237,-65.77962688322785
-0.27419899848576024,-29.374527636020478
-0.10214404703097824,-30.09017603996565
-1.145474446364749,-99.66711956927439
-0.27922336474259346,-29.338813827343017
-1.9511913101531149,-121.05563040452563
-0.02603425053447328,-30.176127330561908
1.9847403305899745,-70.36606804618927
-1.8129800216663985,-122.2684103103874
-1.7454915468840677,-122.09668616891494
-1.6854059850129097,-121.65979543226469
0.8429232486900093,-62.13354339813771
0.32900667774635917,-29.235895740386713
-1.9170895313213878,-121.64344600425487
1.9164791262913257,-76.17582893942586
0.38445076400328304,-28.77966708428569
0.5646077340993507,-26.592236988011987
-2.0608913099205126,-116.69578192232532
0.2216166754555684,-29.833169482234528
-2.0706725363773986,-116.05492571993716
1.3717267900766799,-80.5814921225053
-0.5883876783370399,-25.083531067970615
-0.08391768951650347,-30.118449106215632
-0.12634748345788216,-30.04105954196435
0.16990787841088117,-30.00314389253225
1.5719629098528163,-82.6352867007755
1.9596060631234211,-72.8321258434588
1.2903722265091342,-78.81240437733062
-1.1698126002421125,-101.24438127460485
-1.0846218331892226,-95.63589248169265
1.7057341049095083,-82.48391581428712
-1.2188135071976314,-104.28843564127386
-0.45609529916599745,-27.414858729568348
1.3545407347614766,-80.2490407090951
1.1330798417845545,-73.95904435145661
0.8920579943569198,-64.2500121673524
-2.061432208554777,-116.66163263929027
-2.1734579065044897,-105.74063971352152
0.3029997483248672,-29.4128193059465
1.676712366809661,-82.63732344893195
0.22925479510216107,-29.802851600209983
0.611410010269902,-25.86517650839499
-1.289760373383094,-108.4189173093612
1.3416387592126098,-79.98555978257089
0.909216299216618,-64.98510541607322
-0.943108989778584,-85.83530311535188
1.6465620552201887,-82.71779265543996
1.1780102842130735,-75.51457555221423
-1.329051331017956,-110.50169817462944
1.2823533473624935,-78.60634431438703
0.4458439894305748,-28.15417164595193
-0.2068911662757167,-29.7649517680988
-1.139000027874624,-99.24310766465933
0.44595378064724134,-28.152936673874677
1.785323161657494,-81.48002826923916
-1.5853965522775657,-120.06651558331757
0.07528762723565485,-30.159359419973562
-0.03293102214196875,-30.17183176746495
-2.003112880622834,-119.54248740922452
0.269667376576161,-29.61058111433791
-2.1911382028816155,-103.14992472101575
-1.1198527739356465,-97.98274909146505
0.1724943859978345,-29.996145214915508
-0.23495241416176826,-29.622466754809302
1.5839832515877523,-82.67173457619671
-1.0601564899421334,-93.96531901682245
0.8067952002995136,-22.46972920419994
-0.4014252629579744,-28.154950241696586
-2.183703848454824,-104.27263036153205
0.5081113655673661,-27.387742619373284
0.6384929902030945,-25.42431835684603
-1.8042017173499143,-122.2675554803697
1.802044995821765,-81.10493208597303
-0.9557752649969897,-86.72482338243849
1.8850857669112857,-78.03269994797276
-1.8253152086072433,-122.25735133597844
-1.0194216065721122,-91.1542998656261
1.0567357354443865,-71.08221847497684
-0.8998330071161611,-82.8232749998726
1.843982914247679,-79.84908818300065
-1.3812405830528602,-113.06832565345367
1.0791178698877872,-71.95802251630282
-0.7689822714647732,-20.88021776847325
-2.0438987157151436,-117.69403697517689
0.9030248166476071,-64.72069968375168
0.6165075353467278,-25.783214744461414
0.40524732677164677,-28.581099401461692
-2.0249759318067775,-118.64266962385526
1.9500167581191787,-73.66797348507424
-0.11207847872154497,-30.071938665584042
0.08622149976908267,-30.148784798344675
1.0946751934908865,-72.55407364627605
1.2622429478180837,-78.06705684104182
-2.0247331863862583,-118.65377003597712
0.4731058976034901,-27.83417394023708
-1.825430788682176,-122.2571778067749
-0.510653820924394,-26.54540138275163
-0.9607876487871652,-87.07698913952039
1.3150816685618358,-79.40927469921965
1.6518711511998885,-82.70899953372297
1.8102986787781319,-80.89509277024327
-0.6080375048754845,-24.677611846220376
0.056921653273893646,-30.173354501400606
-1.4908138058089258,-117.45021164958419
1.489509548698491,-82.16915413540178
-1.665159505098345,-121.42366645358042
0.7495093990634398,-23.493747823945114
1.0884538549846172,-72.31723925238423
-1.1226301796360432,-98.16598117027013
1.1234726652360978,-73.61674781778662
-1.4177309501293864,-114.66947117839096
-0.3649881945659714,-28.573759154243024
0.46774933835248556,-27.89909523085696
-1.7988649702062482,-122.2636286123844
1.588282756398267,-82.68283052941769
1.4457069231008748,-81.70595977035518
-0.9607611834664151,-87.07512989939116
-1.0000429360328411,-89.8192643392568
-0.4855407029783285,-26.960647819504118
-1.164294938622231,-100.88961058702868
-1.9529730146187547,-121.01662625087896
-0.4977801285106611,-26.761542921304777
1.8906441266198222,-77.73524778997385
-0.7886408104258007,-20.376711543079544
0.6689116099580508,-24.910229025671295
0.9217342932189929,-65.51562738871715
1.7609779830389058,-81.91382463239663
-0.2598028524245055,-29.47192375478639
1.60491168936051,-82.71552219319392
-0.6727471210839788,-23.23757581441854
-2.1400107698139155,-109.9263057890723
-0.8720117494148145,-18.210871778689896
-2.1611308244237892,-107.38877205722676
1.6484684161659562,-82.7148883521249
1.8742508989588664,-78.57570744269918
1.7702070566823584,-81.76438787226849
-0.4358295680447297,-27.705614252175923
0.05015116450795176,-30.17730930800073
-0.270377535078723,-29.401097834429883
0.5622358345969412,-26.627622828982418
-0.2775592385707031,-29.350740389956762
1.1749710572171783,-75.41256904207758
-1.0601287393720225,-93.9634113167428
1.0183106471582408,-69.55224176656257
-0.020940433953592574,-30.17885138808802
0.5040205734689835,-27.441763456761183
-0.9401601355741522,-85.62846552265245
0.43250875777908426,-28.300747190056647
0.591632502006946,-26.17852438495182
-0.11166453262744946,-30.072752118072994
1.9336213103881423,-74.97046013539253
-2.095538387925112,-114.19460346229666
-1.3926550979621295,-113.58878758179353
0.4861150715896443,-27.672603127405335
-0.8303673318690719,-19.29711897900151
0.23228320784277479,-29.79034105630562
-1.0586096920602177,-93.85895289563852
0.0062334944776401,-30.186952030219466
-2.1132321444035487,-112.65662036184207
-0.8794682763513288,-18.017254759560238
-1.4964135084626202,-117.63486436578538
-1.721668117425907,-121.956792833767
-0.0824643301575465,-30.120495853313244
-1.0237053091081476,-91.44990114998947
-0.575931925160514,-25.333958035862874
-1.3922016602190015,-113.56845271763417
-1.2514126598877733,-106.232163190419
-1.9051742255745898,-121.78401497714971
1.5308131577131405,-82.45621764678518
1.9262566522289797,-75.50593839762118
-1.0240681986594207,-91.47495327770038
-0.16101330426097737,-29.94323373284819
-1.8272573880694176,-122.25425942268383
-0.46593237581193536,-27.267165049418615
-2.0335634371661326,-118.23276970433525
0.4738297034689447,-27.825328072998342
-1.9735621812751585,-120.50171701945898
1.0418268161098139,-70.49107510529932
-1.7051717258903802,-121.83972793478443
1.6341916038682736,-82.72993703986725
-0.7209030909949949,-22.086442839457057
-1.2133519197420306,-103.95805601368716
-0.5280866271859659,-26.24006408595101
-0.9856905819759716,-88.82201711493292
-0.9891762210335522,-89.06500090176364
-2.1334153513882446,-110.6477892095728
1.4048655579373364,-81.15095261862724
-0.08203433224222545,-30.121095542956034
-0.826049678849591,-19.409601749776407
-0.2073871606937847,-29.762691169642647
1.5746351243928762,-82.64406294762657
-1.488061131647143,-117.35767489932933
0.9215683105643793,-65.50863478489106
0.8444207921817042,-62.19765221784994
-0.4123385696001758,-28.01867764542081
-1.9981628675056096,-119.72227238992714
0.1728531384059102,-29.995161627568756
-0.7837306504887478,-20.50280065899203
-1.0685566378649556,-94.54167603312786
-0.9444133128104002,-85.92683211380678
-0.3122372001627698,-29.081769486410646
1.298192199952231,-79.00781741800142
-0.5506503577163475,-25.82448623348133
-0.8187582766928534,-19.599241282745886
-0.6849156835308996,-22.952109648884655
-1.3447275344565015,-111.2998004345971
-1.3953659043391085,-113.70974456515309
1.4342673363117844,-81.56316915640559
0.6807760925801829,-24.705292086315342
-0.4494713982030205,-27.511928100542622
-0.6817810161659694,-23.026003196914186
-1.5589107027764553,-119.43830519584873
1.7373270580386988,-82.21843007705655
-1.9280006282162052,-121.48713923733791
-1.655557903323357,-121.29497908409282
-0.626124012011755,-24.290353425760834
0.5549180385303027,-26.73576067599229
-0.7007017168006917,-22.57659516689615
1.5156462919073874,-82.36945606692413
-2.0324416263135796,-118.28823407332564
-0.6537137586260602,-23.67589318777331
-0.9415143220129032,-85.72343316044498
1.6741116858267486,-82.64728576482739
0.35475338797242406,-29.03802273997041
1.3768011519570962,-80.67516967330637
-1.0344826572260408,-92.19433614501277
-1.8549581478344994,-122.16764696324302
1.6743317189695284,-82.6464659113472
0.9052340576001505,-64.81517324038731
1.634869344863191,-82.72956595344726
1.8539276901858202,-79.46875383421913
-1.8885305784036313,-121.94625888163424
0.7642821954718739,-23.229280875035688
-1.236551374116758,-105.35311938685473
0.07443026962924382,-30.160118225626093
-2.036812680076622,-118.06882234544668
1.9416156782062357,-74.35491207207026
0.9446684036418378,-66.48258279349233
1.8824238776648379,-78.17056910164476
0.8969986237659868,-64.46237474835534
-0.174425930054384,-29.896827567589646
-1.3086684011081218,-109.43833825312332
-0.8434774785533925,-18.955043222606733
-0.8818308971099116,-17.95603272996923
-2.02857738367383,-118.47485785637775
1.386008464822432,-80.83945633912845
1.887823998230303,-77.88779216738577
0.28517026086981767,-29.522815732467343
1.1938574537990836,-76.0363527462273
1.7995857271367441,-81.16424124024337
1.6243367600799998,-82.73161441067664
0.04082022795942031,-30.181686880643156
0.6795412325146897,-24.726713901973795
